run_id,config_path,metrics_path,timestamp,loss_mean,loss_initial,loss_final,loss_drop,loss_drop_per_second,runtime_seconds,steps_per_second,images_per_second,runtime_per_epoch,loss_threshold,loss_threshold_steps,loss_threshold_time,spectral_calls,spectral_time_seconds,spectral_cpu_time_seconds,spectral_cuda_time_seconds,sampling_images_dir,eval_mse,eval_mae,eval_psnr,eval_fid,display_name
piecewise_32x32_tiny,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/piecewise_32x32_tiny/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/piecewise_32x32_tiny/metrics/piecewise_32x32_tiny.json,2025-10-25T21:29:08.948951+00:00,0.9525650358200072,1.014254450798035,0.887837827205658,0.1264166235923767,0.0339971505163973,3.7184476249385625,13.446471496509544,430.28708788830545,3.7184476249385625,,,,,,,,,,,,,piecewise_32x32_tiny
piecewise_32x32_tiny_learnable,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/piecewise_32x32_tiny_learnable/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/piecewise_32x32_tiny_learnable/metrics/piecewise_32x32_tiny_learnable.json,2025-10-25T21:29:14.499721+00:00,0.9525650358200072,1.014254450798035,0.887837827205658,0.1264166235923767,0.0339697688427269,3.7214449170278385,13.43564156256084,429.94053000194685,3.7214449170278385,,,,,,,,,,,,,piecewise_32x32_tiny_learnable
piecewise_32x32_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/piecewise_32x32_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/piecewise_32x32_spectral/metrics/piecewise_32x32_spectral.json,2025-10-25T21:30:00.028625+00:00,1.1459538054466247,3.151937484741211,0.5844905972480774,2.5674468874931335,0.0587562222157648,43.69659570802469,1.144253898726891,36.61612475926052,43.69659570802469,,,,,,,,,,,,,piecewise_32x32_spectral
piecewise_32x32_spectral_deep,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/piecewise_32x32_spectral_deep/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/piecewise_32x32_spectral_deep/metrics/piecewise_32x32_spectral_deep.json,2025-10-25T21:33:16.383363+00:00,0.8749762809276581,2.3017637729644775,0.5285515785217285,1.773212194442749,0.0158408074870464,111.93950787500944,0.4466698214881336,14.293434287620276,111.93950787500944,,,,,,,,,,,,,piecewise_32x32_spectral_deep
piecewise_32x32_unet_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/piecewise_32x32_unet_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/piecewise_32x32_unet_spectral/metrics/piecewise_32x32_unet_spectral.json,2025-10-25T21:34:02.098728+00:00,1.1459538054466247,3.151937484741211,0.5844905972480774,2.5674468874931335,0.0589955541208867,43.51932829094585,1.1489147917386962,36.76527333563828,43.51932829094585,,,,,,,,,,,,,piecewise_32x32_unet_spectral
texture_32x32_tiny,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/texture_32x32_tiny/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/texture_32x32_tiny/metrics/texture_32x32_tiny.json,2025-10-25T21:34:07.703685+00:00,0.9472229313850404,1.0116904973983765,0.8786060214042664,0.1330844759941101,0.0356994099742329,3.7279180829646066,13.412311882196128,429.19398023027605,3.7279180829646066,,,,,,,,,,,,,texture_32x32_tiny
texture_32x32_tiny_learnable,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/texture_32x32_tiny_learnable/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/texture_32x32_tiny_learnable/metrics/texture_32x32_tiny_learnable.json,2025-10-25T21:34:13.273356+00:00,0.9472229313850404,1.0116904973983765,0.8786060214042664,0.1330844759941101,0.0357204645561337,3.7257207499351352,13.420222114303789,429.4471076577212,3.7257207499351352,,,,,,,,,,,,,texture_32x32_tiny_learnable
texture_32x32_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/texture_32x32_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/texture_32x32_spectral/metrics/texture_32x32_spectral.json,2025-10-25T21:34:58.808577+00:00,1.0544513952732086,3.311487197875977,0.4710662364959717,2.840420961380005,0.0650557154008526,43.661359249963425,1.1451773572542152,36.64567543213489,43.661359249963425,,,,,,,,,,,,,texture_32x32_spectral
texture_32x32_spectral_deep,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/texture_32x32_spectral_deep/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/texture_32x32_spectral_deep/metrics/texture_32x32_spectral_deep.json,2025-10-25T21:36:58.274977+00:00,0.7913787496089936,2.301105499267578,0.4412027597427368,1.8599027395248413,0.0158202706167668,117.56453379208688,0.4252983309441357,13.609546590212345,117.56453379208688,,,,,,,,,,,,,texture_32x32_spectral_deep
texture_32x32_unet_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/texture_32x32_unet_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/texture_32x32_unet_spectral/metrics/texture_32x32_unet_spectral.json,2025-10-25T21:37:45.132816+00:00,1.0544513952732086,3.311487197875977,0.4710662364959717,2.840420961380005,0.0635679452963279,44.68322749994695,1.1189881035352551,35.807619313128164,44.68322749994695,,,,,,,,,,,,,texture_32x32_unet_spectral
random_field_32x32_tiny,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/random_field_32x32_tiny/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/random_field_32x32_tiny/metrics/random_field_32x32_tiny.json,2025-10-25T21:37:50.792763+00:00,0.9462819504737854,0.9999403357505798,0.893161952495575,0.1067783832550048,0.0285340184199488,3.742143208975904,13.361327241584451,427.5624717307024,3.742143208975904,,,,,,,,,,,,,random_field_32x32_tiny
random_field_32x32_tiny_learnable,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/random_field_32x32_tiny_learnable/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/random_field_32x32_tiny_learnable/metrics/random_field_32x32_tiny_learnable.json,2025-10-25T21:37:56.449686+00:00,0.9462819504737854,0.9999403357505798,0.893161952495575,0.1067783832550048,0.0285723182686104,3.737127042026259,13.37926151231138,428.1363683939642,3.737127042026259,,,,,,,,,,,,,random_field_32x32_tiny_learnable
random_field_32x32_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/random_field_32x32_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/random_field_32x32_spectral/metrics/random_field_32x32_spectral.json,2025-10-25T21:38:41.882228+00:00,1.0053491652011872,3.373760938644409,0.4144959449768066,2.9592649936676025,0.0679809656775985,43.53078783408273,1.1486123382506797,36.75559482402175,43.53078783408273,,,,,,,,,,,,,random_field_32x32_spectral
random_field_32x32_spectral_deep,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/random_field_32x32_spectral_deep/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/random_field_32x32_spectral_deep/metrics/random_field_32x32_spectral_deep.json,2025-10-25T21:50:44.566745+00:00,0.7460873401165009,2.239830732345581,0.4156581461429596,1.8241725862026217,0.0161984025066473,112.61435104196426,0.4439931459656341,14.207780670900291,112.61435104196426,,,,,,,,,,,,,random_field_32x32_spectral_deep
random_field_32x32_unet_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/random_field_32x32_unet_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/synthetic/runs/random_field_32x32_unet_spectral/metrics/random_field_32x32_unet_spectral.json,2025-10-25T21:51:30.480115+00:00,1.0053491652011872,3.373760938644409,0.4144959449768066,2.9592649936676025,0.0677021927275442,43.71003175002989,1.1439021661192414,36.604869315815726,43.71003175002989,,,,,,,,,,,,,random_field_32x32_unet_spectral
