run_id,config_path,metrics_path,timestamp,loss_mean,loss_initial,loss_final,loss_drop,loss_drop_per_second,runtime_seconds,steps_per_second,images_per_second,runtime_per_epoch,loss_threshold,loss_threshold_steps,loss_threshold_time,spectral_calls,spectral_time_seconds,spectral_cpu_time_seconds,spectral_cuda_time_seconds,sampling_images_dir,eval_mse,eval_mae,eval_psnr,eval_fid,display_name
piecewise_large_32x32_tiny,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/piecewise_large_32x32_tiny/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/piecewise_large_32x32_tiny/metrics/piecewise_large_32x32_tiny.json,2025-10-25T07:27:59.958171+00:00,0.9525650358200072,1.014254450798035,0.887837827205658,0.1264166235923767,0.0401617543128681,3.1476867919554934,15.88468081633294,508.3097861226541,3.1476867919554934,,,,,,,,,,,,,piecewise_large_32x32_tiny
piecewise_large_32x32_tiny_learnable,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/piecewise_large_32x32_tiny_learnable/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/piecewise_large_32x32_tiny_learnable/metrics/piecewise_large_32x32_tiny_learnable.json,2025-10-25T07:28:04.736783+00:00,0.9525650358200072,1.014254450798035,0.887837827205658,0.1264166235923767,0.0398661381162205,3.171027582953684,15.76775940669271,504.5683010141667,3.171027582953684,,,,,,,,,,,,,piecewise_large_32x32_tiny_learnable
piecewise_large_32x32_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/piecewise_large_32x32_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/piecewise_large_32x32_spectral/metrics/piecewise_large_32x32_spectral.json,2025-10-25T07:28:45.621532+00:00,1.1459538054466247,3.151937484741211,0.5844905972480774,2.5674468874931335,0.0653800546172895,39.26957391703036,1.2732503822333578,40.74401223146745,39.26957391703036,,,,,,,,,,,,,piecewise_large_32x32_spectral
piecewise_large_32x32_spectral_deep,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/piecewise_large_32x32_spectral_deep/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/piecewise_large_32x32_spectral_deep/metrics/piecewise_large_32x32_spectral_deep.json,2025-10-25T07:30:22.706622+00:00,0.8749762809276581,2.3017637729644775,0.5285515785217285,1.773212194442749,0.0185747623870076,95.46351966704242,0.5237602821935536,16.760329030193716,95.46351966704242,,,,,,,,,,,,,piecewise_large_32x32_spectral_deep
texture_large_32x32_tiny,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/texture_large_32x32_tiny/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/texture_large_32x32_tiny/metrics/texture_large_32x32_tiny.json,2025-10-25T07:30:27.492509+00:00,0.9472229313850404,1.0116904973983765,0.8786060214042664,0.1330844759941101,0.0422575652948124,3.1493644999573007,15.876218837380652,508.0390027961809,3.1493644999573007,,,,,,,,,,,,,texture_large_32x32_tiny
texture_large_32x32_tiny_learnable,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/texture_large_32x32_tiny_learnable/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/texture_large_32x32_tiny_learnable/metrics/texture_large_32x32_tiny_learnable.json,2025-10-25T07:30:32.253159+00:00,0.9472229313850404,1.0116904973983765,0.8786060214042664,0.1330844759941101,0.0418399772880318,3.180797041975893,15.719330513757107,503.01857644022743,3.180797041975893,,,,,,,,,,,,,texture_large_32x32_tiny_learnable
texture_large_32x32_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/texture_large_32x32_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/texture_large_32x32_spectral/metrics/texture_large_32x32_spectral.json,2025-10-25T07:31:11.484700+00:00,1.0544513952732086,3.311487197875977,0.4710662364959717,2.840420961380005,0.0755138319940744,37.61457850004081,1.3292718407025552,42.53669890248177,37.61457850004081,,,,,,,,,,,,,texture_large_32x32_spectral
texture_large_32x32_spectral_deep,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/texture_large_32x32_spectral_deep/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/texture_large_32x32_spectral_deep/metrics/texture_large_32x32_spectral_deep.json,2025-10-25T07:32:53.772407+00:00,0.7913787496089936,2.301105499267578,0.4412027597427368,1.8599027395248413,0.018484202619712,100.62120491696987,0.4969131510724679,15.901220834318972,100.62120491696987,,,,,,,,,,,,,texture_large_32x32_spectral_deep
random_field_large_32x32_tiny,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/random_field_large_32x32_tiny/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/random_field_large_32x32_tiny/metrics/random_field_large_32x32_tiny.json,2025-10-25T07:32:59.052131+00:00,0.9462819504737854,0.9999403357505798,0.893161952495575,0.1067783832550048,0.0326317375290879,3.2722248749341816,15.280123436200489,488.9639499584157,3.2722248749341816,,,,,,,,,,,,,random_field_large_32x32_tiny
random_field_large_32x32_tiny_learnable,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/random_field_large_32x32_tiny_learnable/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_large_20251025_002755/synthetic/runs/random_field_large_32x32_tiny_learnable/metrics/random_field_large_32x32_tiny_learnable.json,2025-10-25T07:33:03.944216+00:00,0.9462819504737854,0.9999403357505798,0.893161952495575,0.1067783832550048,0.033157647080306,3.2203244999982417,15.52638561735853,496.84433975547296,3.2203244999982417,,,,,,,,,,,,,random_field_large_32x32_tiny_learnable
